epsilon1a,mhu1a,epsilon1b,mhu1b,epsilon2a,mhu2a,epsilon2b,mhu2b,d1a,d1b,d2a,d2b,N1,N2
{1.1622607114721077, 1, 1, 1, 6.837739288527892, 1, 1, 1, 5.1065701012242934, 4.106570101224293, 0.24690645862215552, 0.7530935413778445, 14, 14}
{2.5992814156369386, 1, 1, 1, 5.400718584363061, 1, 1, 1, 0.6512778525818108, 0.34872214741818935, 0.30116894225350704, 0.698831057746493, 17, 17}
{4.98628422865655, 1, 1, 1, 3.01371577134345, 1, 1, 1, 0.32338308636909163, 0.6766169136309084, 0.5417498845165583, 0.45825011548344174, 13, 13}
{5.3596341073823375, 1, 1, 1, 2.6403658926176625, 1, 1, 1, 0.3031971178523118, 0.6968028821476883, 0.6380509921369133, 0.3619490078630868, 17, 17}
{5.177329757202465, 1, 1, 1, 2.8226702427975354, 1, 1, 1, 0.3126383316411138, 0.6873616683588862, 0.586299772628579, 0.4137002273714211, 12, 12}
{4.402900002651798, 1, 1, 1, 3.5970999973482023, 1, 1, 1, 0.36304087175918437, 0.6369591282408157, 0.44471337364374125, 0.5552866263562589, 12, 12}
{2.7324794175969918, 1, 1, 1, 5.267520582403009, 1, 1, 1, 0.6105941722288168, 0.3894058277711833, 0.3078747177928213, 0.6921252822071787, 16, 16}
{5.061848837434597, 1, 1, 1, 2.9381511625654033, 1, 1, 1, 0.3190217318559516, 0.6809782681440484, 0.5583657584181092, 0.44163424158189096, 13, 13}
{5.2812442237466435, 1, 1, 1, 2.7187557762533565, 1, 1, 1, 0.307166085504278, 0.6928339144957221, 0.614505331973244, 0.38549466802675614, 19, 19}
{2.4282894027413886, 1, 1, 1, 5.571710597258612, 1, 1, 1, 0.7141916068002628, 0.2858083931997374, 0.2930882021804198, 0.7069117978195802, 11, 11}
{6.276987560538532, 1, 1, 1, 1.7230124394614679, 1, 1, 1, 0.26486860564117737, 0.7351313943588227, 1.275385441068726, 0.2753854410687258, 18, 18}
{6.132637937855698, 1, 1, 1, 1.8673620621443021, 1, 1, 1, 0.2700667735342491, 0.729933226465751, 1.0878994609569839, 0.08789946095698375, 17, 17}
{3.022132637675761, 1, 1, 1, 4.977867362324239, 1, 1, 1, 0.539972600134763, 0.46002739986523716, 0.32387834781696, 0.6761216521830401, 12, 12}
{1.8548847603691798, 1, 1, 1, 6.145115239630821, 1, 1, 1, 1.1016447551019315, 0.1016447551019312, 0.2696069739607563, 0.7303930260392437, 14, 14}
{3.322885783985294, 1, 1, 1, 4.677114216014706, 1, 1, 1, 0.48455638606975127, 0.5154436139302488, 0.34294612020447085, 0.6570538797955293, 12, 12}
{4.376486876773121, 1, 1, 1, 3.6235131232268794, 1, 1, 1, 0.3651364501404242, 0.6348635498595758, 0.44129243596007095, 0.558707564039929, 17, 17}
{6.668406768973382, 1, 1, 1, 1.331593231026618, 1, 1, 1, 0.251990448931923, 0.748009551068077, 2.5900569840807024, 1.590056984080702, 13, 13}
{1.767935792964956, 1, 1, 1, 6.2320642070350445, 1, 1, 1, 1.2096046118194475, 0.20960461181944717, 0.26645834337559576, 0.7335416566244042, 18, 18}
{2.451461756538775, 1, 1, 1, 5.548538243461225, 1, 1, 1, 0.7048273135652952, 0.295172686434705, 0.2941505976398262, 0.7058494023601738, 17, 17}
{2.6825155581663744, 1, 1, 1, 5.317484441833626, 1, 1, 1, 0.625128279862798, 0.3748717201372022, 0.3053147268245359, 0.6946852731754641, 17, 17}
{1.6544643633373823, 1, 1, 1, 6.345535636662618, 1, 1, 1, 1.3928988671777893, 0.39289886717778916, 0.262489730841501, 0.7375102691584989, 20, 20}
{6.780177347580526, 1, 1, 1, 1.2198226524194737, 1, 1, 1, 0.24860441824009788, 0.7513955817599022, 3.8172215795847477, 2.817221579584747, 13, 13}
{1.7066262548136826, 1, 1, 1, 6.293373745186317, 1, 1, 1, 1.3014303157942202, 0.3014303157942199, 0.2642948483206405, 0.7357051516793595, 14, 14}
{5.685841713111961, 1, 1, 1, 2.3141582868880386, 1, 1, 1, 0.28799632476979, 0.71200367523021, 0.7649724331711275, 0.2350275668288726, 12, 12}
{5.9928070544861445, 1, 1, 1, 2.0071929455138555, 1, 1, 1, 0.2753627099412845, 0.7246372900587156, 0.9567530144854568, 0.0432469855145433, 17, 17}
{3.422017971414868, 1, 1, 1, 4.577982028585132, 1, 1, 1, 0.4691672050771026, 0.5308327949228975, 0.3498800676252808, 0.6501199323747192, 20, 20}
{6.571513636098081, 1, 1, 1, 1.4284863639019187, 1, 1, 1, 0.2550252164285513, 0.7449747835714489, 2.042752309694058, 1.0427523096940579, 16, 16}
{1.3335146186266784, 1, 1, 1, 6.666485381373322, 1, 1, 1, 2.576130553921031, 1.5761305539210304, 0.25204971355404754, 0.7479502864459525, 13, 13}
{3.3988610010175995, 1, 1, 1, 4.6011389989824005, 1, 1, 1, 0.472654095237131, 0.527345904762869, 0.34822859957449515, 0.6517714004255049, 10, 10}
{1.26164746749236, 1, 1, 1, 6.7383525325076405, 1, 1, 1, 3.235643573664495, 2.2356435736644946, 0.24985749026017384, 0.7501425097398262, 11, 11}
{1.5021552131253557, 1, 1, 1, 6.497844786874644, 1, 1, 1, 1.767233370233087, 0.7672333702330866, 0.25739741358042817, 0.7426025864195719, 14, 14}
{2.984736301055141, 1, 1, 1, 5.0152636989448585, 1, 1, 1, 0.5479791954832604, 0.45202080451673976, 0.32169256519777717, 0.6783074348022229, 17, 17}
{3.4580190566962448, 1, 1, 1, 4.541980943303756, 1, 1, 1, 0.4638699537061685, 0.5361300462938317, 0.3524873474022833, 0.6475126525977167, 20, 20}
{2.2160213436003544, 1, 1, 1, 5.783978656399645, 1, 1, 1, 0.8160170958643206, 0.18398290413567955, 0.2837962521979623, 0.7162037478020378, 10, 10}
{2.030007135477245, 1, 1, 1, 5.969992864522755, 1, 1, 1, 0.9386694445180034, 0.06133055548199674, 0.27625253623049856, 0.7237474637695015, 14, 14}
{3.240061847220758, 1, 1, 1, 4.759938152779242, 1, 1, 1, 0.4984030469804955, 0.5015969530195047, 0.3374134453624427, 0.6625865546375573, 13, 13}
{2.1886038920319963, 1, 1, 1, 5.811396107968004, 1, 1, 1, 0.8317412467988474, 0.16825875320115263, 0.2826508790685721, 0.717349120931428, 11, 11}
{4.2320243061744, 1, 1, 1, 3.7679756938256004, 1, 1, 1, 0.3771617076961136, 0.6228382923038864, 0.4236737639440368, 0.5763262360559632, 15, 15}
{2.1701376205652587, 1, 1, 1, 5.829862379434742, 1, 1, 1, 0.8427359726393517, 0.15726402736064832, 0.2818861484790829, 0.7181138515209171, 19, 19}
{5.646767523555024, 1, 1, 1, 2.353232476444976, 1, 1, 1, 0.28971378533442654, 0.7102862146655735, 0.7466524124475663, 0.25334758755243386, 19, 19}
{4.112234978391966, 1, 1, 1, 3.887765021608035, 1, 1, 1, 0.3879217032808838, 0.6120782967191163, 0.4103261517404799, 0.5896738482595201, 20, 20}
{5.3530013975761666, 1, 1, 1, 2.6469986024238334, 1, 1, 1, 0.3035278462313008, 0.6964721537686992, 0.6359752563907305, 0.36402474360926973, 17, 17}
{2.9423746076095996, 1, 1, 1, 5.057625392390401, 1, 1, 1, 0.5574044715207753, 0.44259552847922473, 0.3192615376942472, 0.6807384623057529, 20, 20}
{1.9712923025122224, 1, 1, 1, 6.028707697487778, 1, 1, 1, 0.9868915425734671, 0.013108457426533063, 0.27397739672828175, 0.7260226032717182, 12, 12}
{1.9589309082907445, 1, 1, 1, 6.0410690917092555, 1, 1, 1, 0.9977800570428901, 0.0022199429571101597, 0.27350456978451787, 0.7264954302154822, 15, 15}
{6.2750003182689404, 1, 1, 1, 1.7249996817310596, 1, 1, 1, 0.26493840878309605, 0.735061591216904, 1.2723057695668343, 0.2723057695668341, 11, 11}
{5.165581977150406, 1, 1, 1, 2.8344180228495937, 1, 1, 1, 0.31327279182071943, 0.6867272081792806, 0.5833042031610841, 0.41669579683891594, 14, 14}
{3.2253310279966954, 1, 1, 1, 4.774668972003305, 1, 1, 1, 0.5009682729787625, 0.4990317270212376, 0.33645301156813684, 0.6635469884318632, 13, 13}
{2.6759795162264473, 1, 1, 1, 5.324020483773553, 1, 1, 1, 0.6270911805743223, 0.3729088194256778, 0.3049838678292129, 0.6950161321707872, 16, 16}
{2.8728738913536294, 1, 1, 1, 5.127126108646371, 1, 1, 1, 0.5737504678578874, 0.4262495321421126, 0.31537294350651085, 0.6846270564934893, 16, 16}
{6.195116960394595, 1, 1, 1, 1.8048830396054054, 1, 1, 1, 0.2677845650134133, 0.7322154349865867, 1.1609263038952171, 0.16092630389521712, 19, 19}
{2.842948353193937, 1, 1, 1, 5.157051646806063, 1, 1, 1, 0.5811520044943247, 0.41884799550567536, 0.3137355584692854, 0.6862644415307148, 20, 20}
{4.378021348769513, 1, 1, 1, 3.621978651230487, 1, 1, 1, 0.3650138721067581, 0.6349861278932419, 0.4414893953977166, 0.5585106046022834, 13, 13}
{5.277206178546382, 1, 1, 1, 2.7227938214536183, 1, 1, 1, 0.3073741589736874, 0.6926258410263126, 0.6133482936945739, 0.38665170630542617, 14, 14}
{4.204882507073815, 1, 1, 1, 3.795117492926184, 1, 1, 1, 0.3795337946974828, 0.6204662053025172, 0.4205552389880961, 0.5794447610119039, 15, 15}
{6.776663419167434, 1, 1, 1, 1.2233365808325658, 1, 1, 1, 0.24870906339393717, 0.7512909366060628, 3.7600003233254946, 2.760000323325494, 15, 15}
{5.375936727312572, 1, 1, 1, 2.624063272687428, 1, 1, 1, 0.30238813415047766, 0.6976118658495224, 0.6432223404410677, 0.3567776595589324, 12, 12}
{1.7781221466044652, 1, 1, 1, 6.221877853395535, 1, 1, 1, 1.1957297788626573, 0.1957297788626571, 0.26682227665805425, 0.7331777233419459, 16, 16}
{3.8837483229054386, 1, 1, 1, 4.116251677094562, 1, 1, 1, 0.4107568126414154, 0.5892431873585847, 0.3875483806745317, 0.6124516193254684, 10, 10}
{5.078244837038451, 1, 1, 1, 2.9217551629615492, 1, 1, 1, 0.31809511685147784, 0.6819048831485223, 0.5621359037325522, 0.43786409626744793, 13, 13}
{2.6628511433095627, 1, 1, 1, 5.337148856690437, 1, 1, 1, 0.6310787421665542, 0.3689212578334458, 0.3043220722120672, 0.6956779277879329, 20, 20}
{2.7171495517244857, 1, 1, 1, 5.282850448275514, 1, 1, 1, 0.6149670244533121, 0.38503297554668797, 0.3070834199190309, 0.6929165800809692, 18, 18}
{1.211486027089125, 1, 1, 1, 6.788513972910875, 1, 1, 1, 3.9605658986700902, 2.96056589867009, 0.2483566127671564, 0.7516433872328437, 12, 12}
{6.415710542651614, 1, 1, 1, 1.5842894573483859, 1, 1, 1, 0.26011117546332907, 0.7398888245366709, 1.5413729606972955, 0.5413729606972951, 13, 13}
{3.823560986084797, 1, 1, 1, 4.1764390139152034, 1, 1, 1, 0.4173477147091424, 0.5826522852908578, 0.38206026753983025, 0.6179397324601698, 19, 19}
{4.2325252022322175, 1, 1, 1, 3.7674747977677825, 1, 1, 1, 0.3771182810921094, 0.6228817189078907, 0.42373185652751216, 0.5762681434724879, 14, 14}
{1.6949693171547882, 1, 1, 1, 6.305030682845212, 1, 1, 1, 1.3206954650731828, 0.32069546507318253, 0.2638886471671758, 0.7361113528328243, 15, 15}
{2.228480723442298, 1, 1, 1, 5.771519276557703, 1, 1, 1, 0.8090973470270854, 0.19090265297291475, 0.2843207242251366, 0.7156792757748635, 10, 10}
{2.056627659111033, 1, 1, 1, 5.943372340888967, 1, 1, 1, 0.9185345589653069, 0.08146544103469328, 0.2773002948512991, 0.722699705148701, 10, 10}
{1.220598833043303, 1, 1, 1, 6.779401166956697, 1, 1, 1, 3.8044256496259052, 2.804425649625905, 0.2486275230685584, 0.7513724769314417, 15, 15}
{6.339384445396314, 1, 1, 1, 1.6606155546036856, 1, 1, 1, 0.2627009310322436, 0.7372990689677564, 1.38137104283728, 0.38137104283727985, 17, 17}
{1.4880606485322985, 1, 1, 1, 6.511939351467701, 1, 1, 1, 1.8135601888882902, 0.8135601888882901, 0.25693910702215855, 0.7430608929778415, 15, 15}
{4.4583540853809716, 1, 1, 1, 3.541645914619028, 1, 1, 1, 0.35873831759882036, 0.6412616824011796, 0.45211383554791346, 0.5478861644520867, 19, 19}
{3.6567414225005375, 1, 1, 1, 4.343258577499462, 1, 1, 1, 0.4370800473745643, 0.5629199526254357, 0.3678165343212105, 0.6321834656787896, 19, 19}
{2.583310989767974, 1, 1, 1, 5.416689010232027, 1, 1, 1, 0.6565978849550123, 0.34340211504498785, 0.30038990981302066, 0.6996100901869794, 20, 20}
{6.4688448497582645, 1, 1, 1, 1.5311551502417355, 1, 1, 1, 0.2583471336070192, 0.7416528663929808, 1.6795848772287931, 0.6795848772287929, 10, 10}
{1.9939242860774682, 1, 1, 1, 6.006075713922532, 1, 1, 1, 0.9676437533063612, 0.03235624669363902, 0.2748485948445829, 0.7251514051554172, 19, 19}
{6.054975761418712, 1, 1, 1, 1.9450242385812881, 1, 1, 1, 0.272975157237714, 0.7270248427622861, 1.0103631890821876, 0.010363189082187477, 13, 13}
{2.053443171001167, 1, 1, 1, 5.946556828998833, 1, 1, 1, 0.9208908213843046, 0.07910917861569565, 0.27717441434760776, 0.7228255856523922, 16, 16}
{4.102717510652727, 1, 1, 1, 3.897282489347272, 1, 1, 1, 0.38880989218282336, 0.6111901078171768, 0.40931018938940594, 0.5906898106105941, 15, 15}
{1.3364115686251488, 1, 1, 1, 6.663588431374851, 1, 1, 1, 2.555432537614376, 1.5554325376143756, 0.2521391379874177, 0.7478608620125824, 15, 15}
{4.718459432131528, 1, 1, 1, 3.2815405678684724, 1, 1, 1, 0.340155676380085, 0.659844323619915, 0.49134919523861115, 0.5086508047613889, 19, 19}
{6.816339309639251, 1, 1, 1, 1.1836606903607487, 1, 1, 1, 0.24753416259125682, 0.7524658374087432, 4.533006275914175, 3.533006275914175, 10, 10}
{3.570585331405234, 1, 1, 1, 4.429414668594767, 1, 1, 1, 0.4482141810613758, 0.5517858189386243, 0.3609674960752826, 0.6390325039247174, 13, 13}
{2.64875868562162, 1, 1, 1, 5.35124131437838, 1, 1, 1, 0.6354271307227243, 0.3645728692772758, 0.3036157653009383, 0.6963842346990617, 17, 17}
{5.835908934244741, 1, 1, 1, 2.164091065755259, 1, 1, 1, 0.28163690742343545, 0.7183630925765646, 0.846409890571001, 0.153590109428999, 19, 19}
{2.492096558126329, 1, 1, 1, 5.507903441873671, 1, 1, 1, 0.6890859233525533, 0.31091407664744686, 0.2960377764689375, 0.7039622235310625, 12, 12}
{1.3908291597568114, 1, 1, 1, 6.609170840243189, 1, 1, 1, 2.2233962946779005, 1.2233962946779, 0.2538344728133207, 0.7461655271866793, 12, 12}
{2.6061697891217332, 1, 1, 1, 5.393830210878267, 1, 1, 1, 0.6490147020772057, 0.35098529792279437, 0.3015065608906442, 0.6984934391093559, 17, 17}
{1.9717732422333412, 1, 1, 1, 6.028226757766658, 1, 1, 1, 0.9864733912722573, 0.013526608727742834, 0.2739958356658808, 0.7260041643341192, 19, 19}
{3.9996063527951793, 1, 1, 1, 4.00039364720482, 1, 1, 1, 0.39877024466360267, 0.6012297553363973, 0.3986917649905549, 0.6013082350094452, 13, 13}
{5.444166242848691, 1, 1, 1, 2.5558337571513086, 1, 1, 1, 0.2990616215062278, 0.7009383784937723, 0.6659974150017548, 0.3340025849982453, 11, 11}
{3.7298461089979096, 1, 1, 1, 4.27015389100209, 1, 1, 1, 0.42815328700846134, 0.5718467129915387, 0.3738914931601627, 0.6261085068398373, 10, 10}
{5.502215886672273, 1, 1, 1, 2.497784113327727, 1, 1, 1, 0.29630441314090966, 0.7036955868590903, 0.6869485361918227, 0.31305146380817733, 10, 10}
{5.070207824644076, 1, 1, 1, 2.9297921753559244, 1, 1, 1, 0.31854846544921855, 0.6814515345507816, 0.560280190044022, 0.43971980995597815, 20, 20}
{2.58015433719817, 1, 1, 1, 5.41984566280183, 1, 1, 1, 0.6576616928235675, 0.34233830717643254, 0.3002365415614694, 0.6997634584385306, 12, 12}
{3.3202376189703244, 1, 1, 1, 4.679762381029676, 1, 1, 1, 0.48498457569549, 0.5150154243045101, 0.34276564905553514, 0.657234350944465, 14, 14}
{2.28596902580743, 1, 1, 1, 5.7140309741925694, 1, 1, 1, 0.778859506061478, 0.22114049393852214, 0.2867734978729631, 0.713226502127037, 15, 15}
{2.0516754098815113, 1, 1, 1, 5.948324590118489, 1, 1, 1, 0.9222048392677125, 0.07779516073228755, 0.2771045998858114, 0.7228954001141886, 10, 10}
{1.4174783134344713, 1, 1, 1, 6.582521686565529, 1, 1, 1, 2.092208673218876, 1.0922086732188758, 0.254675628474313, 0.7453243715256871, 18, 18}
{2.3594537004646425, 1, 1, 1, 5.640546299535357, 1, 1, 1, 0.7438298811376769, 0.25617011886232327, 0.28998967615722293, 0.7100103238427771, 20, 20}
{3.915941435866236, 1, 1, 1, 4.084058564133764, 1, 1, 1, 0.4073364802296965, 0.5926635197703035, 0.39056606706194336, 0.6094339329380567, 18, 18}
{4.320698686888084, 1, 1, 1, 3.679301313111915, 1, 1, 1, 0.3696646253052156, 0.6303353746947844, 0.43427630123535294, 0.5657236987646471, 13, 13}
{5.214282982130565, 1, 1, 1, 2.785717017869435, 1, 1, 1, 0.31066386626372816, 0.6893361337362719, 0.5959688263853865, 0.4040311736146136, 19, 19}
{6.292378077265149, 1, 1, 1, 1.7076219227348508, 1, 1, 1, 0.26432961910293784, 0.7356703808970623, 1.2998138219811533, 0.2998138219811531, 17, 17}
{3.6927485447658883, 1, 1, 1, 4.307251455234112, 1, 1, 1, 0.4326261534686374, 0.5673738465313625, 0.3707773951482673, 0.6292226048517328, 11, 11}
{1.7669157579613093, 1, 1, 1, 6.233084242038691, 1, 1, 1, 1.2110139885078532, 0.2110139885078531, 0.26642197108024684, 0.7335780289197532, 10, 10}
{3.928033508644021, 1, 1, 1, 4.07196649135598, 1, 1, 1, 0.40607001866368225, 0.5939299813363177, 0.39171483186490325, 0.6082851681350968, 14, 14}
{2.1398139589565863, 1, 1, 1, 5.860186041043414, 1, 1, 1, 0.8615430649815361, 0.13845693501846396, 0.2806419057582616, 0.7193580942417385, 19, 19}
{5.4684095403411925, 1, 1, 1, 2.5315904596588075, 1, 1, 1, 0.29790212988515674, 0.7020978701148433, 0.6745607425027781, 0.3254392574972221, 11, 11}
{6.014479242205789, 1, 1, 1, 1.9855207577942107, 1, 1, 1, 0.27452427113271055, 0.7254757288672895, 0.9746896701520196, 0.02531032984798044, 17, 17}
{2.931575100734751, 1, 1, 1, 5.068424899265249, 1, 1, 1, 0.5598705224850982, 0.4401294775149019, 0.3186492599654864, 0.6813507400345137, 12, 12}
{2.9400983886116947, 1, 1, 1, 5.059901611388305, 1, 1, 1, 0.5579220581652327, 0.4420779418347675, 0.31913223751144637, 0.6808677624885537, 15, 15}
{6.695952249758324, 1, 1, 1, 1.3040477502416756, 1, 1, 1, 0.25114480060752575, 0.7488551993924742, 2.8089716384376713, 1.8089716384376706, 19, 19}
{5.371163567896199, 1, 1, 1, 2.6288364321038014, 1, 1, 1, 0.30262441798592626, 0.6973755820140738, 0.6416979255398984, 0.35830207446010176, 14, 14}
{1.694927978539781, 1, 1, 1, 6.305072021460219, 1, 1, 1, 1.3207649188494477, 0.32076491884944736, 0.26388720955858963, 0.7361127904414104, 15, 15}
{6.851320709738889, 1, 1, 1, 1.1486792902611107, 1, 1, 1, 0.24651024365228377, 0.7534897563477163, 5.55609834231837, 4.556098342318369, 15, 15}
{3.3951561356842683, 1, 1, 1, 4.604843864315732, 1, 1, 1, 0.47321788696713807, 0.526782113032862, 0.3479662116369593, 0.6520337883630407, 18, 18}
{2.172794818475255, 1, 1, 1, 5.827205181524745, 1, 1, 1, 0.8411331197948563, 0.1588668802051438, 0.2819958596161229, 0.7180041403838772, 16, 16}
{5.385865167364839, 1, 1, 1, 2.6141348326351608, 1, 1, 1, 0.3018981649442177, 0.6981018350557824, 0.6464210282065418, 0.35357897179345826, 10, 10}
{3.691176109309515, 1, 1, 1, 4.308823890690485, 1, 1, 1, 0.43281830886992223, 0.5671816911300778, 0.3706468392082817, 0.6293531607917183, 14, 14}
{6.840774413824229, 1, 1, 1, 1.1592255861757712, 1, 1, 1, 0.24681776935918276, 0.7531822306408172, 5.200383160029907, 4.200383160029906, 19, 19}
{6.096730068310194, 1, 1, 1, 1.903269931689806, 1, 1, 1, 0.2714014512876346, 0.7285985487123655, 1.050424091465386, 0.05042409146538581, 16, 16}
{1.5236275920548978, 1, 1, 1, 6.476372407945102, 1, 1, 1, 1.7014111977885225, 0.7014111977885222, 0.2580997358968808, 0.7419002641031194, 10, 10}
{2.6428518655494835, 1, 1, 1, 5.357148134450517, 1, 1, 1, 0.6372711049813969, 0.3627288950186031, 0.3033209680481484, 0.6966790319518515, 17, 17}
{1.8543496292404171, 1, 1, 1, 6.145650370759583, 1, 1, 1, 1.1022430868287467, 0.10224308682874654, 0.26958729934330095, 0.730412700656699, 16, 16}
{4.283797945511585, 1, 1, 1, 3.7162020544884147, 1, 1, 1, 0.37273853099169163, 0.6272614690083084, 0.4297849716123286, 0.5702150283876715, 19, 19}
{5.835069998476942, 1, 1, 1, 2.164930001523058, 1, 1, 1, 0.2816714545930434, 0.7183285454069567, 0.8458979287742081, 0.1541020712257921, 19, 19}
{5.001174342588078, 1, 1, 1, 2.9988256574119223, 1, 1, 1, 0.32251164464903265, 0.6774883553509674, 0.5449290497531156, 0.4550709502468844, 14, 14}
{6.7066678311565155, 1, 1, 1, 1.2933321688434845, 1, 1, 1, 0.25081783014699166, 0.7491821698530085, 2.9051940930123283, 1.9051940930123277, 20, 20}
{3.372794109837366, 1, 1, 1, 4.627205890162633, 1, 1, 1, 0.4766562729221697, 0.5233437270778304, 0.3463930489426007, 0.6536069510573993, 17, 17}
{3.2994901747744274, 1, 1, 1, 4.700509825225573, 1, 1, 1, 0.48837167922011193, 0.5116283207798882, 0.34136001557915524, 0.6586399844208448, 11, 11}
{6.733889060462733, 1, 1, 1, 1.266110939537267, 1, 1, 1, 0.24999219308829473, 0.7500078069117053, 3.184346661547362, 2.1843466615473615, 11, 11}
{1.83146368299287, 1, 1, 1, 6.1685363170071295, 1, 1, 1, 1.128539929808269, 0.12853992980826884, 0.2687493494608035, 0.7312506505391967, 11, 11}
{1.8521866679417913, 1, 1, 1, 6.147813332058209, 1, 1, 1, 1.1046690220384003, 0.10466902203840019, 0.26950781393517337, 0.7304921860648267, 15, 15}
{5.503669047266136, 1, 1, 1, 2.4963309527338637, 1, 1, 1, 0.29623622914956454, 0.7037637708504354, 0.6874931415594465, 0.31250685844055365, 15, 15}
{3.388776382693493, 1, 1, 1, 4.611223617306507, 1, 1, 1, 0.47419261642690214, 0.525807383573098, 0.34751555332160794, 0.652484446678392, 18, 18}
{2.625244293663522, 1, 1, 1, 5.374755706336478, 1, 1, 1, 0.6428443519672715, 0.3571556480327286, 0.3024465536428336, 0.6975534463571664, 13, 13}
{4.506068626777173, 1, 1, 1, 3.4939313732228268, 1, 1, 1, 0.3551377519241143, 0.6448622480758858, 0.4587301086806509, 0.5412698913193491, 20, 20}
{5.699469419057412, 1, 1, 1, 2.3005305809425884, 1, 1, 1, 0.2874034890514103, 0.7125965109485898, 0.771612956572561, 0.22838704342743915, 11, 11}
{3.378280012864139, 1, 1, 1, 4.621719987135862, 1, 1, 1, 0.4758070866920101, 0.52419291330799, 0.34677731085444935, 0.6532226891455507, 15, 15}
{3.784791519111627, 1, 1, 1, 4.215208480888373, 1, 1, 1, 0.4217349258428681, 0.5782650741571319, 0.37862693590393354, 0.6213730640960664, 19, 19}
{5.742825389211953, 1, 1, 1, 2.257174610788047, 1, 1, 1, 0.28553816486310335, 0.7144618351368968, 0.7936688447133446, 0.20633115528665544, 12, 12}
{3.753544402143218, 1, 1, 1, 4.246455597856782, 1, 1, 1, 0.4253554353993994, 0.5746445646006006, 0.3759155607387196, 0.6240844392612804, 19, 19}
{3.0316408464481626, 1, 1, 1, 4.968359153551837, 1, 1, 1, 0.5379817890165118, 0.46201821098348816, 0.3244401599421365, 0.6755598400578636, 17, 17}
{5.097864602271154, 1, 1, 1, 2.9021353977288458, 1, 1, 1, 0.3169953061083672, 0.6830046938916329, 0.5667290430034674, 0.43327095699653273, 14, 14}
{3.1921510287366033, 1, 1, 1, 4.807848971263397, 1, 1, 1, 0.5068662639109022, 0.49313373608909783, 0.33431493917257576, 0.6656850608274243, 20, 20}
{1.0841880042565615, 1, 1, 1, 6.9158119957434385, 1, 1, 1, 9.667731940752358, 8.667731940752356, 0.2446512925559097, 0.7553487074440903, 13, 13}
