epsilon1a,mhu1a,epsilon1b,mhu1b,epsilon2a,mhu2a,epsilon2b,mhu2b,d1a,d1b,d2a,d2b,N1,N2
{1.5219045596508476, 1, 1, 1, 4.4502223417201865, 1, 1, 1, 0.4510096154775051, 0.5489903845224949, 0.3593611819858215, 0.6406388180141785, 19, 19}
{1.359168575914823, 1, 1, 1, 5.5916926356380205, 1, 1, 1, 0.7225060274245264, 0.2774939725754738, 0.2921799730266334, 0.7078200269733667, 12, 12}
{0.7319393817531414, 1, 1, 1, 6.683069064210718, 1, 1, 1, 2.7018667934542897, 1.7018667934542893, 0.2515393908446357, 0.7484606091553644, 10, 10}
{0.7355578087648537, 1, 1, 1, 5.925298747517508, 1, 1, 1, 0.9054200727959625, 0.0945799272040377, 0.278017545785461, 0.721982454214539, 15, 15}
{0.20887387767368543, 1, 1, 1, 6.802057043198118, 1, 1, 1, 4.219116494762198, 3.219116494762197, 0.24795542039329574, 0.7520445796067043, 11, 11}
{1.0309348263828277, 1, 1, 1, 1.919116309607185, 1, 1, 1, 0.27199591939201956, 0.7280040806079805, 1.0348001779507765, 0.034800177950776175, 13, 13}
{1.5858725753530276, 1, 1, 1, 6.33737261016187, 1, 1, 1, 1.377646572256505, 0.3776465722565048, 0.26277010312120336, 0.7372298968787966, 11, 11}
{0.301656154414517, 1, 1, 1, 2.703279977510829, 1, 1, 1, 0.3063719777340537, 0.6936280222659464, 0.6189885056871453, 0.3810114943128548, 16, 16}
{1.2309238779581833, 1, 1, 1, 5.217796928843404, 1, 1, 1, 0.596908300585808, 0.40309169941419204, 0.31047777071748445, 0.6895222292825156, 19, 19}
{5.10088577075681, 1, 1, 1, 2.347478615746115, 1, 1, 1, 0.28945922229210597, 0.710540777707894, 0.7492853974567785, 0.25071460254322164, 19, 19}
{3.4667544103085857, 1, 1, 1, 1.5802198272650205, 1, 1, 1, 0.2599749544129619, 0.7400250455870381, 1.5510724003252028, 0.5510724003252025, 12, 12}
{2.818908848056504, 1, 1, 1, 2.338486703244161, 1, 1, 1, 0.2890625539141439, 0.7109374460858561, 0.7534440825202104, 0.2465559174797897, 13, 13}
{2.7709447833951257, 1, 1, 1, 1.8795132836427086, 1, 1, 1, 0.27051651870744176, 0.7294834812925584, 1.0748815808124472, 0.07488158081244703, 10, 10}
{1.4018035657945562, 1, 1, 1, 1.9139460187022115, 1, 1, 1, 0.27180158765818563, 0.7281984123418144, 1.0398394746903714, 0.03983947469037117, 18, 18}
{2.2394151212097038, 1, 1, 1, 1.7593828542249899, 1, 1, 1, 0.2661537626567923, 0.7338462373432078, 1.2215375832602993, 0.22153758326029904, 13, 13}
{1.4900273193558582, 1, 1, 1, 5.524040835651665, 1, 1, 1, 0.6952370122447625, 0.3047629877552376, 0.295284593648967, 0.704715406351033, 20, 20}
{2.6389845540744803, 1, 1, 1, 3.52973777869341, 1, 1, 1, 0.3578310975326194, 0.6421689024673808, 0.45374296064465264, 0.5462570393553474, 18, 18}
{1.6884480815542826, 1, 1, 1, 2.3989346920661365, 1, 1, 1, 0.2917564560391601, 0.7082435439608399, 0.7264851642088468, 0.2735148357911534, 13, 13}
{1.0446441717517043, 1, 1, 1, 6.143663003441315, 1, 1, 1, 1.1000247073275615, 0.1000247073275613, 0.26966038563304806, 0.7303396143669519, 14, 14}
{0.43049354794798206, 1, 1, 1, 4.348471546962941, 1, 1, 1, 0.43773431358837694, 0.5622656864116232, 0.36739279480447284, 0.6326072051955272, 19, 19}
{0.24512893024346874, 1, 1, 1, 6.90188528967956, 1, 1, 1, 8.32255504195196, 7.322555041951959, 0.24504961719460977, 0.7549503828053902, 15, 15}
{2.505949785719516, 1, 1, 1, 5.078655977406335, 1, 1, 1, 0.5622312337745857, 0.4377687662254144, 0.3180719697340256, 0.6819280302659745, 14, 14}
{2.914374152068918, 1, 1, 1, 3.95199024083826, 1, 1, 1, 0.3940159530638137, 0.6059840469361863, 0.40358968390684913, 0.5964103160931509, 13, 13}
{2.2849486987134044, 1, 1, 1, 2.0520709026752417, 1, 1, 1, 0.27712021518857344, 0.7228797848114266, 0.9219104855847771, 0.07808951441522312, 18, 18}
{0.21844004509242407, 1, 1, 1, 4.108522518338585, 1, 1, 1, 0.40992911005685545, 0.5900708899431446, 0.3882675519091202, 0.6117324480908798, 17, 17}
{3.7369686615279423, 1, 1, 1, 3.122564714159342, 1, 1, 1, 0.32994105184434214, 0.6700589481556579, 0.5198050155947861, 0.480194984405214, 11, 11}
{2.5529841668693507, 1, 1, 1, 4.17942389516784, 1, 1, 1, 0.41768145686578206, 0.5823185431342179, 0.38179315367923056, 0.6182068463207695, 15, 15}
{3.5971843540434016, 1, 1, 1, 4.294343219218389, 1, 1, 1, 0.4310566937762655, 0.5689433062237347, 0.371853532470258, 0.628146467529742, 16, 16}
{0.1148006029445096, 1, 1, 1, 5.864694284649728, 1, 1, 1, 0.8644227266478369, 0.13557727335216316, 0.28045813401483616, 0.7195418659851639, 15, 15}
{0.8235942412448785, 1, 1, 1, 6.248299209595052, 1, 1, 1, 1.2324834590595475, 0.2324834590595474, 0.2658809651417314, 0.7341190348582687, 19, 19}
{0.8685060975104325, 1, 1, 1, 6.80129683888723, 1, 1, 1, 4.203671645289673, 3.2036716452896723, 0.2479778953522204, 0.7520221046477795, 10, 10}
{0.543858546482054, 1, 1, 1, 5.807690830056593, 1, 1, 1, 0.8295751021340109, 0.1704248978659893, 0.2828049700320234, 0.7171950299679767, 10, 10}
{2.1141743444699697, 1, 1, 1, 3.9414724882183103, 1, 1, 1, 0.39300153166786905, 0.606998468332131, 0.40467395925140237, 0.5953260407485976, 15, 15}
{0.4939560659908678, 1, 1, 1, 6.813514051279721, 1, 1, 1, 4.467105852971101, 3.4671058529711005, 0.2476173454397278, 0.7523826545602722, 18, 18}
{0.2564423239937646, 1, 1, 1, 2.3660963208184986, 1, 1, 1, 0.2902850036689989, 0.7097149963310011, 0.7408436834125752, 0.2591563165874249, 15, 15}
{1.8614338263147787, 1, 1, 1, 4.645903326092283, 1, 1, 1, 0.4795787121920442, 0.5204212878079558, 0.3450914477071526, 0.6549085522928475, 20, 20}
{0.9047750753546312, 1, 1, 1, 6.564895625451843, 1, 1, 1, 2.0142159210083217, 1.0142159210083217, 0.2552359914685842, 0.7447640085314159, 20, 20}
{3.115569808062284, 1, 1, 1, 2.0985406877234887, 1, 1, 1, 0.2789709994469263, 0.7210290005530736, 0.8887666382185766, 0.11123336178142347, 10, 10}
{3.4901497660064504, 1, 1, 1, 1.7009215013609946, 1, 1, 1, 0.26409585567824456, 0.7359041443217555, 1.3107794544608995, 0.3107794544608993, 18, 18}
{0.694098249808737, 1, 1, 1, 4.2857089087768525, 1, 1, 1, 0.4300147361965225, 0.5699852638034776, 0.37257776260784103, 0.6274222373921591, 13, 13}
{1.1233160109227414, 1, 1, 1, 3.8243015645660954, 1, 1, 1, 0.38212661379800517, 0.617873386201995, 0.41726501269943783, 0.5827349873005622, 15, 15}
{0.8417000558197256, 1, 1, 1, 5.91401743077331, 1, 1, 1, 0.8974503469260346, 0.10254965307396548, 0.27846768675863953, 0.7215323132413605, 14, 14}
{3.6996834791136517, 1, 1, 1, 2.488350300113817, 1, 1, 1, 0.2958624862289719, 0.7041375137710282, 0.6905023925229159, 0.3094976074770842, 10, 10}
{4.785952091747764, 1, 1, 1, 3.072290914796881, 1, 1, 1, 0.3268703824212768, 0.6731296175787232, 0.5296673183614035, 0.4703326816385967, 11, 11}
{1.0254938004658662, 1, 1, 1, 2.9310541977846167, 1, 1, 1, 0.31861980321522587, 0.6813801967847741, 0.5599901369166814, 0.4400098630833187, 17, 17}
{1.7339236022332596, 1, 1, 1, 6.22997659486159, 1, 1, 1, 1.206731632096307, 0.2067316320963068, 0.2665328234773776, 0.7334671765226224, 16, 16}
{1.3040544256448023, 1, 1, 1, 2.5642932725135523, 1, 1, 1, 0.29946895591358974, 0.7005310440864102, 0.6630696114584975, 0.3369303885415026, 12, 12}
{0.5886717227825407, 1, 1, 1, 4.705548015379189, 1, 1, 1, 0.4892029577531698, 0.5107970422468303, 0.3410208831095294, 0.6589791168904706, 15, 15}
{0.23111399482555123, 1, 1, 1, 2.906803099026937, 1, 1, 1, 0.31725607821743496, 0.682743921782565, 0.5656280966786588, 0.43437190332134124, 17, 17}
{1.3400291406801252, 1, 1, 1, 6.598860630793601, 1, 1, 1, 2.170586800884932, 1.1705868008849316, 0.2541590437614394, 0.7458409562385607, 19, 19}
{2.3111462789608925, 1, 1, 1, 1.0168328129735285, 1, 1, 1, 0.24274850642257084, 0.7572514935774293, 47.57397820688302, 46.57397820688301, 12, 12}
{0.13107297341526547, 1, 1, 1, 5.556369356822145, 1, 1, 1, 0.7079594401495455, 0.2920405598504546, 0.29379045173947127, 0.7062095482605288, 11, 11}
{0.593739549863342, 1, 1, 1, 5.7975395582277365, 1, 1, 1, 0.8237071543834079, 0.1762928456165922, 0.2832282446380477, 0.7167717553619524, 19, 19}
{3.8768786400630906, 1, 1, 1, 3.786852757819971, 1, 1, 1, 0.3788075251851146, 0.6211924748148855, 0.4214987833809999, 0.5785012166190001, 16, 16}
{0.6742293115071802, 1, 1, 1, 4.068550396361669, 1, 1, 1, 0.4057140113756587, 0.5942859886243413, 0.39204090149676124, 0.6079590985032388, 17, 17}
{1.6028993954114608, 1, 1, 1, 5.690333567346039, 1, 1, 1, 0.7671464057625821, 0.23285359423741808, 0.2878005705548869, 0.712199429445113, 20, 20}
{0.756740235188942, 1, 1, 1, 3.615580314343864, 1, 1, 1, 0.36450387103048276, 0.6354961289695173, 0.44231301387636335, 0.5576869861236368, 16, 16}
{0.3238615898975805, 1, 1, 1, 4.930989319280894, 1, 1, 1, 0.5303266839762485, 0.4696733160237516, 0.32667255418858226, 0.6733274458114178, 20, 20}
{3.404486394821414, 1, 1, 1, 3.456634375929307, 1, 1, 1, 0.352386155378374, 0.6476138446216261, 0.4640709787226455, 0.5359290212773545, 17, 17}
{0.44526193646007645, 1, 1, 1, 4.7130667258383, 1, 1, 1, 0.49044997818279273, 0.5095500218172074, 0.3405163683838817, 0.6594836316161184, 10, 10}
{3.2412169742070653, 1, 1, 1, 4.51324796185599, 1, 1, 1, 0.4597463945521486, 0.5402536054478515, 0.3546038730224438, 0.6453961269775563, 12, 12}
{2.187679696277626, 1, 1, 1, 3.7129995668124764, 1, 1, 1, 0.37246920609737344, 0.6275307939026267, 0.4301701952668842, 0.5698298047331158, 17, 17}
{1.183084679088599, 1, 1, 1, 2.4348480886578203, 1, 1, 1, 0.2933878981874316, 0.7066121018125685, 0.7115114494384537, 0.2884885505615463, 20, 20}
{0.3126874738225569, 1, 1, 1, 4.101746715125792, 1, 1, 1, 0.4092069119884174, 0.5907930880115826, 0.38890077541619916, 0.611099224583801, 13, 13}
{3.431210248083459, 1, 1, 1, 3.4454598052914682, 1, 1, 1, 0.3515722037849775, 0.6484277962150226, 0.46570116518324195, 0.5342988348167582, 13, 13}
{4.506269304025537, 1, 1, 1, 1.429440906618015, 1, 1, 1, 0.2550555893386989, 0.7449444106613012, 2.0385824755154935, 1.038582475515493, 15, 15}
{0.1691957486721023, 1, 1, 1, 6.353266819952388, 1, 1, 1, 1.4076948430952054, 0.40769484309520515, 0.26222490774147306, 0.737775092258527, 14, 14}
{0.08628306389176851, 1, 1, 1, 4.272796559015314, 1, 1, 1, 0.42846812120507904, 0.571531878794921, 0.3736674794719279, 0.6263325205280721, 16, 16}
{0.022963388488607468, 1, 1, 1, 5.113070537943133, 1, 1, 1, 0.5703517445765833, 0.42964825542341667, 0.31614957764311213, 0.6838504223568879, 17, 17}
{1.672987024418842, 1, 1, 1, 4.223818016069727, 1, 1, 1, 0.42272483021968615, 0.5772751697803139, 0.3778749698788278, 0.6221250301211723, 11, 11}
{3.8701144015922173, 1, 1, 1, 3.4330366795564786, 1, 1, 1, 0.3506728729802427, 0.6493271270197573, 0.46753013370304497, 0.5324698662969551, 14, 14}
{4.165122040172202, 1, 1, 1, 2.428795373989044, 1, 1, 1, 0.29311129422118454, 0.7068887057788155, 0.7139839977806898, 0.2860160022193103, 10, 10}
{2.023536243726802, 1, 1, 1, 4.141321915073057, 1, 1, 1, 0.4134704683993035, 0.5865295316006967, 0.38523847993519356, 0.6147615200648066, 19, 19}
{0.8221844974991773, 1, 1, 1, 5.344996043851335, 1, 1, 1, 0.6334912852385297, 0.36650871476147034, 0.303928255322552, 0.696071744677448, 20, 20}
{1.4190236520083228, 1, 1, 1, 6.390350332123564, 1, 1, 1, 1.4838175445770325, 0.4838175445770323, 0.2609642565743971, 0.739035743425603, 12, 12}
{1.6383974013249698, 1, 1, 1, 4.564391578423776, 1, 1, 1, 0.467150064315721, 0.532849935684279, 0.35085856748485394, 0.6491414325151461, 20, 20}
{0.19842717236765847, 1, 1, 1, 6.93980677360152, 1, 1, 1, 13.444820180333473, 12.44482018033347, 0.24396896794289047, 0.7560310320571095, 17, 17}
{1.5277454782836455, 1, 1, 1, 4.987110650395023, 1, 1, 1, 0.5419251548865464, 0.4580748451134536, 0.3233345625853927, 0.6766654374146074, 20, 20}
{0.17784628812223663, 1, 1, 1, 2.9068375366199692, 1, 1, 1, 0.3172580041932625, 0.6827419958067376, 0.5656199932385854, 0.4343800067614147, 16, 16}
{0.937887625176945, 1, 1, 1, 4.945620196449754, 1, 1, 1, 0.5332921185180092, 0.4667078814819908, 0.32579388152772265, 0.6742061184722774, 11, 11}
{4.124412758111108, 1, 1, 1, 3.5182263824573465, 1, 1, 1, 0.3569595936503554, 0.6430404063496447, 0.4553316502148993, 0.5446683497851008, 13, 13}
{5.111128762022222, 1, 1, 1, 1.2508319004997581, 1, 1, 1, 0.249531873563158, 0.750468126436842, 3.3674908445952907, 2.3674908445952902, 19, 19}
{0.5962588573877513, 1, 1, 1, 6.764499987460369, 1, 1, 1, 3.575085417454003, 2.5750854174540025, 0.24907218326481784, 0.7509278167351823, 17, 17}
{2.766311063051994, 1, 1, 1, 5.182958799486187, 1, 1, 1, 0.5877482850366209, 0.41225171496337926, 0.31233548890634016, 0.6876645110936599, 20, 20}
{1.050012372631629, 1, 1, 1, 5.288998696695701, 1, 1, 1, 0.616741973364853, 0.38325802663514713, 0.3067675220518715, 0.6932324779481286, 13, 13}
{2.2894079637465046, 1, 1, 1, 3.718978286964376, 1, 1, 1, 0.37297240540738374, 0.6270275945926163, 0.42945171356145856, 0.5705482864385415, 17, 17}
{2.255064177502482, 1, 1, 1, 2.792518435654766, 1, 1, 1, 0.31102487666674045, 0.6889751233332596, 0.5941604725454639, 0.4058395274545362, 18, 18}
{1.860930882652576, 1, 1, 1, 3.5259388150801523, 1, 1, 1, 0.35754289179280374, 0.6424571082071963, 0.45426574273883147, 0.5457342572611686, 20, 20}
{1.5602259579618807, 1, 1, 1, 2.1533107065094246, 1, 1, 1, 0.2811939478469081, 0.7188060521530919, 0.8530531954414661, 0.14694680455853404, 17, 17}
{2.5586395252465812, 1, 1, 1, 5.130636108422659, 1, 1, 1, 0.574606845600643, 0.42539315439935693, 0.315179760671754, 0.684820239328246, 15, 15}
{0.15893574231654362, 1, 1, 1, 4.138083055281197, 1, 1, 1, 0.41311737489474337, 0.5868826251052567, 0.38553495694140144, 0.6144650430585986, 19, 19}
{0.2546075705838448, 1, 1, 1, 6.701250183375654, 1, 1, 1, 2.8556858830286727, 1.8556858830286724, 0.25098300267662743, 0.7490169973233726, 16, 16}
{0.26077421330039063, 1, 1, 1, 1.3334043368717428, 1, 1, 1, 0.2520463109613718, 0.7479536890386282, 2.5769255655887022, 1.5769255655887018, 16, 16}
{0.07743649419206633, 1, 1, 1, 6.4895749723937355, 1, 1, 1, 1.741232815633901, 0.7412328156339006, 0.2576673135644089, 0.742332686435591, 16, 16}
{3.855461678983429, 1, 1, 1, 3.9097859168045828, 1, 1, 1, 0.3899845171079247, 0.6100154828920754, 0.4079849725405559, 0.5920150274594441, 18, 18}
{1.372022675754166, 1, 1, 1, 6.015568381836885, 1, 1, 1, 0.9756114754088188, 0.024388524591181376, 0.2744823097302169, 0.7255176902697831, 15, 15}
{3.0273685688579413, 1, 1, 1, 4.397242677063173, 1, 1, 1, 0.4439751412357022, 0.5560248587642979, 0.36348716050574126, 0.6365128394942589, 19, 19}
{0.9752685021021438, 1, 1, 1, 1.6172854667967318, 1, 1, 1, 0.26122254421587543, 0.7387774557841247, 1.4674042806470948, 0.4674042806470945, 15, 15}
{2.3214084544130573, 1, 1, 1, 4.506412521879135, 1, 1, 1, 0.4587786632327165, 0.5412213367672837, 0.3551121323941617, 0.6448878676058384, 11, 11}
{0.4231218005686779, 1, 1, 1, 5.951826487647079, 1, 1, 1, 0.9248206689955554, 0.07517933100444481, 0.27696643328455917, 0.723033566715441, 20, 20}
{2.3553691776343926, 1, 1, 1, 4.649891021643499, 1, 1, 1, 0.48020770020115994, 0.5197922997988401, 0.3448154505146387, 0.6551845494853614, 13, 13}
{0.1179544549935411, 1, 1, 1, 4.5739079603972765, 1, 1, 1, 0.4685602716476384, 0.5314397283523616, 0.35017267101951843, 0.6498273289804817, 14, 14}
{0.9511390056282598, 1, 1, 1, 6.565293286226437, 1, 1, 1, 2.015906235260747, 1.0159062352607469, 0.2552233136502169, 0.7447766863497831, 11, 11}
{1.430919662358922, 1, 1, 1, 3.9702077793323243, 1, 1, 1, 0.3957886131757552, 0.6042113868242449, 0.401728689613945, 0.5982713103860551, 11, 11}
{0.37505054686832284, 1, 1, 1, 6.1880565528566365, 1, 1, 1, 1.152120405707427, 0.15212040570742688, 0.2680399550121193, 0.7319600449878807, 14, 14}
{2.618720113026603, 1, 1, 1, 2.27599292129723, 1, 1, 1, 0.2863439443553498, 0.7136560556446503, 0.7839168154861604, 0.21608318451383968, 17, 17}
{0.7122979166397737, 1, 1, 1, 5.627337876065452, 1, 1, 1, 0.7379195561028382, 0.26208044389716195, 0.29057767931709283, 0.7094223206829072, 17, 17}
{4.470180257807808, 1, 1, 1, 2.4597383641171895, 1, 1, 1, 0.29453246983371284, 0.7054675301662873, 0.7015523497011682, 0.29844765029883197, 17, 17}
{3.6424303404206073, 1, 1, 1, 1.9487693138493078, 1, 1, 1, 0.2731174668117174, 0.7268825331882827, 1.0069389836642555, 0.006938983664255278, 10, 10}
{1.7072285912028677, 1, 1, 1, 1.0798731334056226, 1, 1, 1, 0.24452822459669107, 0.7554717754033089, 10.1796441045881, 9.179644104588098, 19, 19}
{1.054370906679616, 1, 1, 1, 4.516617572437033, 1, 1, 1, 0.4602253035236595, 0.5397746964763406, 0.3543539968241656, 0.6456460031758345, 17, 17}
{2.6115527132160508, 1, 1, 1, 5.001282071120322, 1, 1, 1, 0.544952215559362, 0.455047784440638, 0.3225053616824702, 0.6774946383175299, 20, 20}
{1.9233575781130912, 1, 1, 1, 2.944659754888445, 1, 1, 1, 0.3193914797881131, 0.6806085202118869, 0.5568860205605893, 0.4431139794394108, 17, 17}
{3.0735911771394275, 1, 1, 1, 3.7828926882147593, 1, 1, 1, 0.3784607668170882, 0.6215392331829119, 0.42195275358340656, 0.5780472464165936, 17, 17}
{1.9282893673683468, 1, 1, 1, 1.6657257316832235, 1, 1, 1, 0.2628767248921945, 0.7371232751078056, 1.371954150167163, 0.37195415016716277, 16, 16}
{1.1050028818649829, 1, 1, 1, 6.705157871744071, 1, 1, 1, 2.891213395728239, 1.8912133957282387, 0.25086383702795095, 0.749136162972049, 13, 13}
{3.9367161156274957, 1, 1, 1, 2.6987296480021854, 1, 1, 1, 0.3061394876214238, 0.6938605123785763, 0.6203216271365976, 0.37967837286340256, 15, 15}
{4.205027985006961, 1, 1, 1, 1.80320851944687, 1, 1, 1, 0.2677240867558756, 0.7322759132441246, 1.1630371416468943, 0.163037141646894, 12, 12}
{6.226142941779558, 1, 1, 1, 1.5008634738397477, 1, 1, 1, 0.2573553219301159, 0.7426446780698842, 1.7713715029792665, 0.7713715029792662, 14, 14}
{0.2156359803549557, 1, 1, 1, 1.786581163986896, 1, 1, 1, 0.2671254801986713, 0.7328745198013289, 1.1844766555076092, 0.18447665550760906, 11, 11}
{2.013306457086868, 1, 1, 1, 5.413186360152918, 1, 1, 1, 0.6554222515096016, 0.3445777484903984, 0.3005603244997979, 0.6994396755002021, 16, 16}
{2.4439953301757296, 1, 1, 1, 4.716018907707374, 1, 1, 1, 0.49094174576737715, 0.509058254232623, 0.34031879099258333, 0.6596812090074168, 18, 18}
{6.028646939268688, 1, 1, 1, 1.6566492901877172, 1, 1, 1, 0.26256469933851495, 0.7374353006614851, 1.3887797150535692, 0.388779715053569, 19, 19}
{3.354209135496172, 1, 1, 1, 3.6736914770744926, 1, 1, 1, 0.36920288768219994, 0.6307971123178, 0.4349693246217011, 0.565030675378299, 19, 19}
{2.5796097161277105, 1, 1, 1, 3.9405188452812974, 1, 1, 1, 0.3929098772861999, 0.6070901227138001, 0.40477263018068527, 0.5952273698193148, 11, 11}
{0.5759868461235487, 1, 1, 1, 6.848117260405267, 1, 1, 1, 5.442832008023423, 4.442832008023422, 0.24660354883780167, 0.7533964511621984, 14, 14}
{3.9519206206572663, 1, 1, 1, 1.156188241075169, 1, 1, 1, 0.24672909866618006, 0.7532709013338199, 5.2979101574688015, 4.297910157468801, 16, 16}
{2.1916208292895085, 1, 1, 1, 5.010715168233104, 1, 1, 1, 0.546989990636614, 0.4530100093633861, 0.32195641140295567, 0.6780435885970444, 15, 15}
{0.6290636937664409, 1, 1, 1, 1.4981563582031736, 1, 1, 1, 0.25726716808064926, 0.7427328319193508, 1.78011287043711, 0.7801128704371098, 16, 16}
{0.9553564172649583, 1, 1, 1, 2.022125841718182, 1, 1, 1, 0.2759442990319574, 0.7240557009680426, 0.9448272500258135, 0.055172749974186655, 20, 20}
{4.964102191075122, 1, 1, 1, 1.8151920987943146, 1, 1, 1, 0.2681576784116262, 0.7318423215883738, 1.1481190139421622, 0.14811901394216206, 20, 20}
{1.3160686284045773, 1, 1, 1, 4.369358460142376, 1, 1, 1, 0.44038030102547165, 0.5596196989745283, 0.36570725278565824, 0.6342927472143417, 12, 12}
{1.1808909802724747, 1, 1, 1, 3.8033001710453123, 1, 1, 1, 0.3802563096800787, 0.6197436903199214, 0.4196262199491206, 0.5803737800508795, 14, 14}
{3.66363098013819, 1, 1, 1, 1.847876228836106, 1, 1, 1, 0.2693495934319672, 0.7306504065680328, 1.1095397860659695, 0.10953978606596927, 11, 11}
{1.587577882886102, 1, 1, 1, 2.782794600627078, 1, 1, 1, 0.31050907760726315, 0.6894909223927368, 0.5967499028865951, 0.403250097113405, 12, 12}
{0.8933951711074332, 1, 1, 1, 5.42136984427685, 1, 1, 1, 0.6581768184065229, 0.34182318159347713, 0.3001625601247536, 0.6998374398752465, 12, 12}
{6.7663639581720005, 1, 1, 1, 1.1917085747429077, 1, 1, 1, 0.24777130571272157, 0.7522286942872786, 4.350391284948936, 3.350391284948935, 15, 15}
{0.15496208968977554, 1, 1, 1, 3.546670968870317, 1, 1, 1, 0.35912289766367195, 0.6408771023363281, 0.4514306902261615, 0.5485693097738387, 13, 13}
{3.1495345342578225, 1, 1, 1, 4.304521064179971, 1, 1, 1, 0.4322929951212306, 0.5677070048787695, 0.37100436901500655, 0.6289956309849934, 17, 17}
{0.7805591546334567, 1, 1, 1, 6.448935890857681, 1, 1, 1, 1.6247065411481914, 0.6247065411481911, 0.25900444413483686, 0.7409955558651631, 15, 15}
{2.7949903460327143, 1, 1, 1, 4.560899454738679, 1, 1, 1, 0.4666351898285397, 0.5333648101714603, 0.35111111780923016, 0.6488888821907699, 20, 20}
{0.3030199156503594, 1, 1, 1, 3.7058871278957493, 1, 1, 1, 0.371872807566723, 0.6281271924332771, 0.43102881497275575, 0.5689711850272444, 17, 17}
{1.3472449758173666, 1, 1, 1, 4.891174429707412, 1, 1, 1, 0.5224557268283889, 0.4775442731716111, 0.32909459367284527, 0.6709054063271547, 19, 19}
{3.9211120323377284, 1, 1, 1, 1.0030135890702372, 1, 1, 1, 0.24236289008603318, 0.7576371099139668, 264.8212264933491, 263.82122649334906, 12, 12}
{3.035887599612528, 1, 1, 1, 2.7300589031802973, 1, 1, 1, 0.30774942792424054, 0.6922505720757595, 0.6112796731545226, 0.38872032684547747, 12, 12}
{0.48893454720402774, 1, 1, 1, 6.370964303158031, 1, 1, 1, 1.4429166167542398, 0.4429166167542395, 0.26162130959680074, 0.7383786904031993, 17, 17}
{1.6005361631664106, 1, 1, 1, 6.36507938260624, 1, 1, 1, 1.4309890690207647, 0.4309890690207645, 0.26182162159790234, 0.7381783784020977, 17, 17}
{0.5607518337256149, 1, 1, 1, 6.06432796410772, 1, 1, 1, 1.0190314002130643, 0.019031400213064105, 0.27262061993663006, 0.7273793800633699, 19, 19}
{2.150100561904715, 1, 1, 1, 5.075694269089978, 1, 1, 1, 0.5615453812658182, 0.4384546187341818, 0.3182388095721185, 0.6817611904278816, 18, 18}
